YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,PTDY,TIDE
2021,12,28,18,42,190,7.7,9.3,MM,MM,MM,MM,1005.9,23.7,22.3,MM,MM,MM,MM
2021,12,28,18,36,190,8.8,10.8,MM,MM,MM,MM,1006.1,23.9,22.4,MM,MM,MM,MM
2021,12,28,18,30,190,8.8,10.3,MM,MM,MM,MM,1006.2,24,22.3,MM,MM,MM,MM
2021,12,28,18,24,200,8.2,9.8,MM,MM,MM,MM,1006.4,24.2,22.3,MM,MM,MM,MM
2021,12,28,18,18,200,8.8,10.8,MM,MM,MM,MM,1006.5,24.4,22.2,MM,MM,MM,MM
2021,12,28,18,12,200,8.8,11.8,MM,MM,MM,MM,1006.6,24.1,22.3,MM,MM,MM,MM
2021,12,28,18,6,190,8.8,11.3,MM,MM,MM,MM,1006.5,24.2,22.3,MM,MM,MM,MM
2021,12,28,18,0,190,11.3,12.9,MM,MM,MM,MM,1006.5,24.4,22.2,MM,MM,-0.4,MM
2021,12,28,17,54,200,10.8,12.9,MM,MM,MM,MM,1006.7,24.4,22.1,MM,MM,MM,MM
2021,12,28,17,48,200,9.3,9.8,MM,MM,MM,MM,1006.8,24.1,22,MM,MM,MM,MM
2021,12,28,17,42,190,9.3,12.4,MM,MM,MM,MM,1006.7,24,22,MM,MM,MM,MM
2021,12,28,17,36,190,10.3,12.9,MM,MM,MM,MM,1006.4,23.9,22,MM,MM,MM,MM
2021,12,28,17,30,190,10.3,11.8,MM,MM,MM,MM,1006.3,23.8,21.9,MM,MM,MM,MM
2021,12,28,17,24,190,11.3,12.9,MM,MM,MM,MM,1006.5,23.6,21.9,MM,MM,MM,MM
2021,12,28,17,18,190,10.3,13.4,MM,MM,MM,MM,1006.6,23.7,21.8,MM,MM,MM,MM
2021,12,28,17,12,190,11.3,14.4,MM,MM,MM,MM,1006.8,23.8,21.7,MM,MM,MM,MM
2021,12,28,17,6,190,9.8,12.9,MM,MM,MM,MM,1007,23.7,21.6,MM,MM,MM,MM
2021,12,28,17,0,190,10.3,11.8,MM,MM,MM,MM,1007.2,23.7,21.6,MM,MM,0.7,MM
2021,12,28,16,54,190,11.3,13.9,MM,MM,MM,MM,1007.1,23.7,21.5,MM,MM,MM,MM
2021,12,28,16,48,190,11.3,13.9,MM,MM,MM,MM,1006.8,23.7,21.5,MM,MM,MM,MM
2021,12,28,16,42,190,9.8,11.8,MM,MM,MM,MM,1006.8,23.3,21.4,MM,MM,MM,MM
2021,12,28,16,36,190,10.3,12.9,MM,MM,MM,MM,1007,23.2,21.4,MM,MM,MM,MM
2021,12,28,16,30,190,9.3,11.3,MM,MM,MM,MM,1007,23,21.3,MM,MM,MM,MM
2021,12,28,16,24,190,9.8,12.4,MM,MM,MM,MM,1007,23.2,21.3,MM,MM,MM,MM
2021,12,28,16,18,190,10.3,12.9,MM,MM,MM,MM,1007.1,23.3,21.2,MM,MM,MM,MM
2021,12,28,16,12,190,7.7,9.8,MM,MM,MM,MM,1007.5,23,21.2,MM,MM,MM,MM
2021,12,28,16,6,190,9.3,10.8,MM,MM,MM,MM,1007.4,23,21.1,MM,MM,MM,MM
2021,12,28,16,0,190,8.2,9.8,MM,MM,MM,MM,1007.3,22.9,21.1,MM,MM,1.3,MM
2021,12,28,15,54,190,8.2,11.3,MM,MM,MM,MM,1007.4,22.9,21.1,MM,MM,MM,MM
2021,12,28,15,48,190,8.2,9.8,MM,MM,MM,MM,1007.4,22.9,21.1,MM,MM,MM,MM
2021,12,28,15,42,190,9.3,11.3,MM,MM,MM,MM,1007.4,22.9,21.2,MM,MM,MM,MM
2021,12,28,15,36,190,9.3,10.8,MM,MM,MM,MM,1007.3,23,21.1,MM,MM,MM,MM
2021,12,28,15,30,190,7.7,9.3,MM,MM,MM,MM,1007.3,22.7,21.1,MM,MM,MM,MM
2021,12,28,15,24,190,7.2,8.2,MM,MM,MM,MM,1007.3,22.4,21.1,MM,MM,MM,MM
2021,12,28,15,18,190,7.7,9.3,MM,MM,MM,MM,1007.1,22.3,21.1,MM,MM,MM,MM
2021,12,28,15,12,190,7.2,8.8,MM,MM,MM,MM,1007,22.3,21.1,MM,MM,MM,MM
2021,12,28,15,6,180,7.2,9.3,MM,MM,MM,MM,1006.9,22.2,21.1,MM,MM,MM,MM
2021,12,28,15,0,190,7.7,8.8,MM,MM,MM,MM,1006.9,22.1,21.1,MM,MM,1.3,MM
2021,12,28,14,54,190,6.2,7.7,MM,MM,MM,MM,1007.1,22,21.1,MM,MM,MM,MM
2021,12,28,14,48,190,5.7,6.7,MM,MM,MM,MM,1007.2,22,21.1,MM,MM,MM,MM
2021,12,28,14,42,190,5.7,7.2,MM,MM,MM,MM,1007.1,21.9,21.1,MM,MM,MM,MM
2021,12,28,14,36,190,5.7,6.7,MM,MM,MM,MM,1007.1,21.8,21.1,MM,MM,MM,MM
2021,12,28,14,30,190,5.7,6.7,MM,MM,MM,MM,1007.1,21.9,21.2,MM,MM,MM,MM
2021,12,28,14,24,190,5.7,6.2,MM,MM,MM,MM,1007.1,21.9,21.2,MM,MM,MM,MM
2021,12,28,14,18,190,5.1,6.2,MM,MM,MM,MM,1007.2,21.9,21.2,MM,MM,MM,MM
2021,12,28,14,12,200,5.1,6.7,MM,MM,MM,MM,1007,21.8,21.1,MM,MM,MM,MM
2021,12,28,14,6,190,6.2,7.7,MM,MM,MM,MM,1006.8,21.8,21.1,MM,MM,MM,MM
2021,12,28,14,0,190,6.7,8.2,MM,MM,MM,MM,1006.5,21.8,21.1,MM,MM,0.9,MM
2021,12,28,13,54,190,7.2,8.2,MM,MM,MM,MM,1006.5,21.8,21.1,MM,MM,MM,MM
2021,12,28,13,48,200,6.7,8.2,MM,MM,MM,MM,1006.7,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,42,190,6.7,7.7,MM,MM,MM,MM,1006.6,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,36,190,6.7,7.7,MM,MM,MM,MM,1006.5,21.6,21.1,MM,MM,MM,MM
2021,12,28,13,30,190,7.2,7.7,MM,MM,MM,MM,1006.5,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,24,180,7.7,8.2,MM,MM,MM,MM,1006.3,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,18,180,6.7,7.7,MM,MM,MM,MM,1006.4,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,12,190,6.2,7.7,MM,MM,MM,MM,1006.6,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,6,180,7.2,8.2,MM,MM,MM,MM,1006.3,21.7,21.1,MM,MM,MM,MM
2021,12,28,13,0,180,7.7,8.8,MM,MM,MM,MM,1006,21.7,21.1,MM,MM,0.5,MM
2021,12,28,12,54,180,7.7,8.8,MM,MM,MM,MM,1005.9,21.8,21.1,MM,MM,MM,MM
2021,12,28,12,48,190,6.7,8.2,MM,MM,MM,MM,1006,21.8,21.1,MM,MM,MM,MM
2021,12,28,12,42,190,8.2,9.3,MM,MM,MM,MM,1005.9,21.9,21.1,MM,MM,MM,MM
2021,12,28,12,36,190,7.7,9.3,MM,MM,MM,MM,1005.7,21.8,21.1,MM,MM,MM,MM
2021,12,28,12,30,190,8.2,9.3,MM,MM,MM,MM,1005.7,21.8,21.1,MM,MM,MM,MM
2021,12,28,12,24,180,8.2,9.8,MM,MM,MM,MM,1005.6,21.8,21.1,MM,MM,MM,MM
2021,12,28,12,18,180,7.7,9.3,MM,MM,MM,MM,1005.6,21.7,21.1,MM,MM,MM,MM
2021,12,28,12,12,180,7.2,8.2,MM,MM,MM,MM,1005.7,21.7,21.1,MM,MM,MM,MM
2021,12,28,12,6,180,7.2,8.8,MM,MM,MM,MM,1005.6,21.7,21.1,MM,MM,MM,MM
2021,12,28,12,0,180,7.7,8.8,MM,MM,MM,MM,1005.6,21.7,21.1,MM,MM,0,MM
2021,12,28,11,54,180,7.7,8.8,MM,MM,MM,MM,1005.5,21.6,21.1,MM,MM,MM,MM
2021,12,28,11,48,180,6.2,7.2,MM,MM,MM,MM,1005.6,21.6,21,MM,MM,MM,MM
2021,12,28,11,42,180,6.7,8.2,MM,MM,MM,MM,1005.7,21.6,21,MM,MM,MM,MM
2021,12,28,11,36,180,6.7,7.7,MM,MM,MM,MM,1005.6,21.5,21,MM,MM,MM,MM
2021,12,28,11,30,180,7.2,8.2,MM,MM,MM,MM,1005.5,21.5,21,MM,MM,MM,MM
2021,12,28,11,24,180,7.2,8.2,MM,MM,MM,MM,1005.5,21.5,21,MM,MM,MM,MM
2021,12,28,11,18,180,6.7,7.7,MM,MM,MM,MM,1005.6,21.5,21,MM,MM,MM,MM
2021,12,28,11,12,180,6.7,8.2,MM,MM,MM,MM,1005.7,21.5,21.1,MM,MM,MM,MM
2021,12,28,11,6,180,7.2,8.8,MM,MM,MM,MM,1005.6,21.6,21.1,MM,MM,MM,MM
2021,12,28,11,0,180,7.7,8.8,MM,MM,MM,MM,1005.6,21.7,21.1,MM,MM,-1.1,MM
2021,12,28,10,54,180,7.2,8.8,MM,MM,MM,MM,1005.7,21.7,21.2,MM,MM,MM,MM
2021,12,28,10,48,180,7.2,8.8,MM,MM,MM,MM,1005.8,21.7,21.2,MM,MM,MM,MM
2021,12,28,10,42,180,7.7,9.3,MM,MM,MM,MM,1005.7,21.9,21.1,MM,MM,MM,MM
2021,12,28,10,36,180,7.7,9.3,MM,MM,MM,MM,1005.7,21.9,21,MM,MM,MM,MM
2021,12,28,10,30,190,7.2,9.8,MM,MM,MM,MM,1005.7,21.9,21,MM,MM,MM,MM
2021,12,28,10,24,190,8.2,10.3,MM,MM,MM,MM,1005.6,21.9,21,MM,MM,MM,MM
2021,12,28,10,18,190,8.8,9.8,MM,MM,MM,MM,1005.6,21.9,21,MM,MM,MM,MM
2021,12,28,10,12,190,9.3,10.3,MM,MM,MM,MM,1005.6,21.8,21,MM,MM,MM,MM
2021,12,28,10,6,180,8.8,10.8,MM,MM,MM,MM,1005.5,21.8,21.1,MM,MM,MM,MM
2021,12,28,10,0,180,8.8,9.8,MM,MM,MM,MM,1005.5,21.7,21.1,MM,MM,-1.7,MM
2021,12,28,9,54,180,8.2,9.8,MM,MM,MM,MM,1005.6,21.7,21.1,MM,MM,MM,MM
2021,12,28,9,48,180,8.2,9.8,MM,MM,MM,MM,1005.5,21.7,21.1,MM,MM,MM,MM
2021,12,28,9,42,180,8.8,10.8,MM,MM,MM,MM,1005.4,21.7,21,MM,MM,MM,MM
2021,12,28,9,36,180,9.8,11.3,MM,MM,MM,MM,1005.4,21.7,21,MM,MM,MM,MM
2021,12,28,9,30,180,9.3,10.3,MM,MM,MM,MM,1005.4,21.6,21,MM,MM,MM,MM
2021,12,28,9,24,180,8.8,9.8,MM,MM,MM,MM,1005.6,21.6,21,MM,MM,MM,MM
2021,12,28,9,18,180,7.7,8.8,MM,MM,MM,MM,1005.8,21.6,21,MM,MM,MM,MM
2021,12,28,9,12,180,7.7,9.8,MM,MM,MM,MM,1005.9,21.6,21.1,MM,MM,MM,MM
2021,12,28,9,6,180,8.8,10.3,MM,MM,MM,MM,1005.8,21.7,21.1,MM,MM,MM,MM
2021,12,28,9,0,180,8.2,9.8,MM,MM,MM,MM,1005.8,21.7,21.1,MM,MM,-1.8,MM
2021,12,28,8,54,180,8.2,9.3,MM,MM,MM,MM,1005.9,21.8,21.2,MM,MM,MM,MM
2021,12,28,8,48,180,8.2,9.8,MM,MM,MM,MM,1006.1,21.7,21.3,MM,MM,MM,MM
2021,12,28,8,42,180,6.7,8.2,MM,MM,MM,MM,1006.2,21.6,21.3,MM,MM,MM,MM
2021,12,28,8,36,180,7.2,8.8,MM,MM,MM,MM,1006.3,21.7,21.3,MM,MM,MM,MM
2021,12,28,8,30,180,6.2,7.7,MM,MM,MM,MM,1006.4,21.5,21.3,MM,MM,MM,MM
2021,12,28,8,24,180,6.7,7.7,MM,MM,MM,MM,1006.4,21.6,21.3,MM,MM,MM,MM
2021,12,28,8,18,180,6.7,7.7,MM,MM,MM,MM,1006.5,21.6,21.3,MM,MM,MM,MM
2021,12,28,8,12,180,6.7,7.7,MM,MM,MM,MM,1006.5,21.6,21.3,MM,MM,MM,MM
2021,12,28,8,6,180,6.7,7.7,MM,MM,MM,MM,1006.6,21.6,21.3,MM,MM,MM,MM
2021,12,28,8,0,180,6.7,7.7,MM,MM,MM,MM,1006.7,21.7,21.3,MM,MM,-1.4,MM
2021,12,28,7,54,180,6.7,8.8,MM,MM,MM,MM,1006.7,21.7,21.2,MM,MM,MM,MM
2021,12,28,7,48,180,6.7,7.7,MM,MM,MM,MM,1006.7,21.7,21.3,MM,MM,MM,MM
2021,12,28,7,42,180,6.7,7.2,MM,MM,MM,MM,1006.8,21.7,21.3,MM,MM,MM,MM
2021,12,28,7,36,180,6.2,7.2,MM,MM,MM,MM,1006.9,21.7,21.2,MM,MM,MM,MM
2021,12,28,7,30,180,5.7,7.2,MM,MM,MM,MM,1007,21.7,21.3,MM,MM,MM,MM
2021,12,28,7,24,180,6.2,7.7,MM,MM,MM,MM,1007,21.7,21.3,MM,MM,MM,MM
2021,12,28,7,18,180,6.2,7.2,MM,MM,MM,MM,1007.1,21.7,21.4,MM,MM,MM,MM
2021,12,28,7,12,180,6.2,7.2,MM,MM,MM,MM,1007.2,21.6,21.4,MM,MM,MM,MM
2021,12,28,7,6,180,6.2,7.2,MM,MM,MM,MM,1007.2,21.6,21.3,MM,MM,MM,MM
2021,12,28,7,0,180,6.2,7.2,MM,MM,MM,MM,1007.2,21.6,21.3,MM,MM,-1.3,MM
2021,12,28,6,54,180,6.2,7.7,MM,MM,MM,MM,1007.2,21.5,21.3,MM,MM,MM,MM
2021,12,28,6,48,180,6.2,6.7,MM,MM,MM,MM,1007.2,21.5,21.4,MM,MM,MM,MM
2021,12,28,6,42,180,5.7,6.7,MM,MM,MM,MM,1007.4,21.5,21.4,MM,MM,MM,MM
2021,12,28,6,36,180,5.1,6.2,MM,MM,MM,MM,1007.4,21.5,21.5,MM,MM,MM,MM
2021,12,28,6,30,180,5.7,7.2,MM,MM,MM,MM,1007.4,21.5,21.5,MM,MM,MM,MM
2021,12,28,6,24,180,6.2,7.2,MM,MM,MM,MM,1007.4,21.5,21.5,MM,MM,MM,MM
2021,12,28,6,18,MM,MM,MM,MM,MM,MM,MM,MM,21.5,MM,MM,MM,MM,MM
2021,12,28,6,12,MM,MM,MM,MM,MM,MM,MM,MM,21.4,MM,MM,MM,MM,MM
2021,12,28,6,6,MM,MM,MM,MM,MM,MM,MM,MM,21.3,MM,MM,MM,MM,MM
2021,12,28,6,0,170,5.7,6.7,MM,MM,MM,MM,1007.6,21.3,21.5,MM,MM,-1.2,MM
2021,12,28,5,54,170,5.7,6.2,MM,MM,MM,MM,1007.7,21.3,21.4,MM,MM,MM,MM
2021,12,28,5,48,170,5.1,6.2,MM,MM,MM,MM,1007.7,21.3,21.4,MM,MM,MM,MM
2021,12,28,5,42,170,5.1,5.7,MM,MM,MM,MM,1007.8,21.3,21.5,MM,MM,MM,MM
2021,12,28,5,36,170,5.1,6.2,MM,MM,MM,MM,1007.8,21.4,21.5,MM,MM,MM,MM
2021,12,28,5,30,170,5.1,6.2,MM,MM,MM,MM,1007.9,21.4,21.6,MM,MM,MM,MM
2021,12,28,5,24,170,5.1,6.2,MM,MM,MM,MM,1007.9,21.4,21.6,MM,MM,MM,MM
2021,12,28,5,18,170,5.1,6.2,MM,MM,MM,MM,1008,21.4,21.6,MM,MM,MM,MM
2021,12,28,5,12,170,5.7,6.2,MM,MM,MM,MM,1008,21.3,21.6,MM,MM,MM,MM
2021,12,28,5,6,170,5.7,6.7,MM,MM,MM,MM,1008.1,21.3,21.6,MM,MM,MM,MM
2021,12,28,5,0,170,5.7,6.2,MM,MM,MM,MM,1008.1,21.3,21.6,MM,MM,-0.7,MM
2021,12,28,4,54,170,5.7,6.2,MM,MM,MM,MM,1008.2,21.2,21.6,MM,MM,MM,MM
2021,12,28,4,48,170,5.1,6.2,MM,MM,MM,MM,1008.3,21.2,21.6,MM,MM,MM,MM
2021,12,28,4,42,170,5.1,6.2,MM,MM,MM,MM,1008.3,21.3,21.7,MM,MM,MM,MM
2021,12,28,4,36,170,5.7,6.2,MM,MM,MM,MM,1008.4,21.2,21.7,MM,MM,MM,MM
2021,12,28,4,30,170,5.7,6.2,MM,MM,MM,MM,1008.4,21.2,21.7,MM,MM,MM,MM
2021,12,28,4,24,170,5.1,6.2,MM,MM,MM,MM,1008.5,21.2,21.7,MM,MM,MM,MM
2021,12,28,4,18,170,5.1,6.2,MM,MM,MM,MM,1008.5,21.2,21.8,MM,MM,MM,MM
2021,12,28,4,12,170,5.1,6.2,MM,MM,MM,MM,1008.6,21.2,21.8,MM,MM,MM,MM
2021,12,28,4,6,170,5.1,5.7,MM,MM,MM,MM,1008.6,21.2,21.8,MM,MM,MM,MM
2021,12,28,4,0,170,5.7,6.7,MM,MM,MM,MM,1008.5,21.2,21.8,MM,MM,-0.6,MM
2021,12,28,3,54,170,6.2,6.2,MM,MM,MM,MM,1008.5,21.1,21.9,MM,MM,MM,MM
2021,12,28,3,48,170,5.7,6.2,MM,MM,MM,MM,1008.6,21.2,21.9,MM,MM,MM,MM
2021,12,28,3,42,170,6.2,6.7,MM,MM,MM,MM,1008.5,21.2,21.9,MM,MM,MM,MM
2021,12,28,3,36,160,6.2,6.7,MM,MM,MM,MM,1008.6,21.2,21.9,MM,MM,MM,MM
2021,12,28,3,30,160,5.7,6.7,MM,MM,MM,MM,1008.6,21.3,21.9,MM,MM,MM,MM
2021,12,28,3,24,160,5.7,6.7,MM,MM,MM,MM,1008.7,21.3,21.9,MM,MM,MM,MM
2021,12,28,3,18,160,5.7,6.7,MM,MM,MM,MM,1008.8,21.3,21.9,MM,MM,MM,MM
2021,12,28,3,12,160,5.7,6.7,MM,MM,MM,MM,1008.8,21.4,22,MM,MM,MM,MM
2021,12,28,3,6,160,6.2,7.2,MM,MM,MM,MM,1008.8,21.4,22,MM,MM,MM,MM
2021,12,28,3,0,160,6.2,7.2,MM,MM,MM,MM,1008.8,21.4,22,MM,MM,-0.5,MM
2021,12,28,2,54,160,6.2,7.2,MM,MM,MM,MM,1008.8,21.4,22,MM,MM,MM,MM
2021,12,28,2,48,160,6.2,7.2,MM,MM,MM,MM,1008.8,21.4,22.1,MM,MM,MM,MM
2021,12,28,2,42,160,6.7,8.2,MM,MM,MM,MM,1008.7,21.5,22.1,MM,MM,MM,MM
2021,12,28,2,36,160,6.7,8.2,MM,MM,MM,MM,1008.7,21.5,22.1,MM,MM,MM,MM
2021,12,28,2,30,160,6.7,7.7,MM,MM,MM,MM,1008.7,21.6,22.2,MM,MM,MM,MM
2021,12,28,2,24,160,6.7,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,MM,MM
2021,12,28,2,18,160,6.7,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,MM,MM
2021,12,28,2,12,160,7.2,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,MM,MM
2021,12,28,2,6,160,6.7,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,MM,MM
2021,12,28,2,0,160,7.2,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,-0.6,MM
2021,12,28,1,54,160,7.2,7.7,MM,MM,MM,MM,1008.7,21.6,22.3,MM,MM,MM,MM
2021,12,28,1,48,160,6.7,7.7,MM,MM,MM,MM,1008.7,21.6,22.2,MM,MM,MM,MM
2021,12,28,1,42,160,6.7,7.7,MM,MM,MM,MM,1008.8,21.6,22.2,MM,MM,MM,MM
2021,12,28,1,36,160,6.2,7.2,MM,MM,MM,MM,1008.9,21.6,22.1,MM,MM,MM,MM
2021,12,28,1,30,160,6.2,7.2,MM,MM,MM,MM,1008.9,21.6,22,MM,MM,MM,MM
2021,12,28,1,24,160,6.7,7.2,MM,MM,MM,MM,1008.9,21.7,22,MM,MM,MM,MM
2021,12,28,1,18,160,6.2,7.7,MM,MM,MM,MM,1008.9,21.7,22,MM,MM,MM,MM
2021,12,28,1,12,160,6.2,7.2,MM,MM,MM,MM,1008.9,21.7,22,MM,MM,MM,MM
2021,12,28,1,6,160,6.7,7.7,MM,MM,MM,MM,1009,21.7,22,MM,MM,MM,MM
2021,12,28,1,0,160,6.2,7.2,MM,MM,MM,MM,1009.1,21.8,22,MM,MM,-0.4,MM
2021,12,28,0,54,160,6.2,7.2,MM,MM,MM,MM,1009.1,21.8,22,MM,MM,MM,MM
2021,12,28,0,48,160,6.2,7.2,MM,MM,MM,MM,1009.2,21.8,22,MM,MM,MM,MM
2021,12,28,0,42,160,6.2,7.2,MM,MM,MM,MM,1009.2,21.8,22,MM,MM,MM,MM
2021,12,28,0,36,160,5.7,6.2,MM,MM,MM,MM,1009.2,21.8,22,MM,MM,MM,MM
2021,12,28,0,30,160,5.7,6.7,MM,MM,MM,MM,1009.2,21.8,22.1,MM,MM,MM,MM
2021,12,28,0,24,150,6.2,6.7,MM,MM,MM,MM,1009.2,21.9,22.1,MM,MM,MM,MM
2021,12,28,0,18,150,5.7,6.7,MM,MM,MM,MM,1009.3,21.9,22.1,MM,MM,MM,MM
2021,12,28,0,12,150,5.7,6.7,MM,MM,MM,MM,1009.4,22,22.1,MM,MM,MM,MM
2021,12,28,0,6,150,5.7,6.2,MM,MM,MM,MM,1009.4,22,22.2,MM,MM,MM,MM
2021,12,28,0,0,160,5.7,6.7,MM,MM,MM,MM,1009.3,22.2,22.2,MM,MM,-0.3,MM
2021,12,27,23,54,160,5.7,7.2,MM,MM,MM,MM,1009.3,22.3,22.3,MM,MM,MM,MM
2021,12,27,23,48,160,6.7,7.7,MM,MM,MM,MM,1009.3,22.5,22.3,MM,MM,MM,MM
2021,12,27,23,42,170,6.2,7.2,MM,MM,MM,MM,1009.4,22.5,22.4,MM,MM,MM,MM
2021,12,27,23,36,170,6.7,8.2,MM,MM,MM,MM,1009.3,22.7,22.5,MM,MM,MM,MM
2021,12,27,23,30,170,6.7,8.2,MM,MM,MM,MM,1009.3,22.8,22.6,MM,MM,MM,MM
2021,12,27,23,24,180,7.2,8.8,MM,MM,MM,MM,1009.4,23,22.7,MM,MM,MM,MM
2021,12,27,23,18,180,6.7,9.3,MM,MM,MM,MM,1009.4,23,22.9,MM,MM,MM,MM
2021,12,27,23,12,170,7.7,8.8,MM,MM,MM,MM,1009.3,23.2,23,MM,MM,MM,MM
2021,12,27,23,6,170,7.7,9.3,MM,MM,MM,MM,1009.3,23.2,23.1,MM,MM,MM,MM
2021,12,27,23,0,170,7.2,8.8,MM,MM,MM,MM,1009.4,23.2,23,MM,MM,-0.3,MM
2021,12,27,22,54,170,7.7,8.8,MM,MM,MM,MM,1009.4,23.3,23,MM,MM,MM,MM
2021,12,27,22,48,180,7.7,8.2,MM,MM,MM,MM,1009.4,23.2,23,MM,MM,MM,MM
2021,12,27,22,42,180,7.7,9.8,MM,MM,MM,MM,1009.4,23.2,23,MM,MM,MM,MM
2021,12,27,22,36,180,8.2,9.8,MM,MM,MM,MM,1009.2,23.3,23,MM,MM,MM,MM
2021,12,27,22,30,180,8.2,9.8,MM,MM,MM,MM,1009.3,23.3,23,MM,MM,MM,MM
2021,12,27,22,24,180,8.2,10.8,MM,MM,MM,MM,1009.3,23.4,23,MM,MM,MM,MM
2021,12,27,22,18,180,9.3,11.3,MM,MM,MM,MM,1009.3,23.8,23.1,MM,MM,MM,MM
2021,12,27,22,12,180,7.7,10.3,MM,MM,MM,MM,1009.4,23.4,23.2,MM,MM,MM,MM
2021,12,27,22,6,180,8.2,9.3,MM,MM,MM,MM,1009.4,23.5,23.2,MM,MM,MM,MM
2021,12,27,22,0,180,8.8,9.8,MM,MM,MM,MM,1009.5,23.7,23.2,MM,MM,-1.2,MM
2021,12,27,21,54,180,7.7,9.8,MM,MM,MM,MM,1009.5,23.5,23.2,MM,MM,MM,MM
2021,12,27,21,48,180,8.8,9.8,MM,MM,MM,MM,1009.5,23.6,23.2,MM,MM,MM,MM
2021,12,27,21,42,180,8.2,10.8,MM,MM,MM,MM,1009.5,23.5,23.2,MM,MM,MM,MM
2021,12,27,21,36,180,9.8,12.4,MM,MM,MM,MM,1009.5,23.7,23.3,MM,MM,MM,MM
2021,12,27,21,30,180,9.8,11.8,MM,MM,MM,MM,1009.4,23.9,23.3,MM,MM,MM,MM
2021,12,27,21,24,180,8.2,12.4,MM,MM,MM,MM,1009.5,23.8,23.2,MM,MM,MM,MM
2021,12,27,21,18,180,8.8,10.8,MM,MM,MM,MM,1009.6,23.7,23.3,MM,MM,MM,MM
2021,12,27,21,12,180,9.8,10.8,MM,MM,MM,MM,1009.6,23.9,23.3,MM,MM,MM,MM
2021,12,27,21,6,180,8.8,10.3,MM,MM,MM,MM,1009.6,23.8,23.2,MM,MM,MM,MM
2021,12,27,21,0,180,9.3,11.8,MM,MM,MM,MM,1009.6,23.8,23,MM,MM,-2.4,MM
2021,12,27,20,54,180,10.3,11.8,MM,MM,MM,MM,1009.6,23.9,23.3,MM,MM,MM,MM
2021,12,27,20,48,180,8.8,12.4,MM,MM,MM,MM,1009.7,23.7,23.3,MM,MM,MM,MM
2021,12,27,20,42,180,8.8,12.4,MM,MM,MM,MM,1009.7,23.9,23.1,MM,MM,MM,MM
2021,12,27,20,36,180,10.8,11.8,MM,MM,MM,MM,1009.6,24,22.8,MM,MM,MM,MM
2021,12,27,20,30,180,8.8,12.4,MM,MM,MM,MM,1009.6,23.8,22.7,MM,MM,MM,MM
2021,12,27,20,24,180,9.8,12.4,MM,MM,MM,MM,1009.5,24.1,23,MM,MM,MM,MM
2021,12,27,20,18,180,11.3,12.9,MM,MM,MM,MM,1009.4,24.1,23.1,MM,MM,MM,MM
2021,12,27,20,12,180,10.3,11.8,MM,MM,MM,MM,1009.5,23.9,22.6,MM,MM,MM,MM
2021,12,27,20,6,180,9.8,11.8,MM,MM,MM,MM,1009.7,23.8,22.5,MM,MM,MM,MM
2021,12,27,20,0,180,9.3,11.8,MM,MM,MM,MM,1009.7,23.9,22.5,MM,MM,-3.3,MM
2021,12,27,19,54,180,9.8,12.9,MM,MM,MM,MM,1009.8,23.8,22.4,MM,MM,MM,MM
2021,12,27,19,48,180,9.8,12.9,MM,MM,MM,MM,1009.8,23.9,22.4,MM,MM,MM,MM
2021,12,27,19,42,180,10.3,11.8,MM,MM,MM,MM,1009.9,23.9,22.5,MM,MM,MM,MM
2021,12,27,19,36,180,9.8,12.4,MM,MM,MM,MM,1010.1,23.8,22.4,MM,MM,MM,MM
2021,12,27,19,30,180,10.8,11.8,MM,MM,MM,MM,1010.3,23.8,22.3,MM,MM,MM,MM
2021,12,27,19,24,180,10.8,12.9,MM,MM,MM,MM,1010.3,24,22.2,MM,MM,MM,MM
2021,12,27,19,18,180,9.3,11.8,MM,MM,MM,MM,1010.5,23.9,22.1,MM,MM,MM,MM
2021,12,27,19,12,180,9.8,11.8,MM,MM,MM,MM,1010.5,24.2,21.9,MM,MM,MM,MM
2021,12,27,19,6,180,10.8,11.8,MM,MM,MM,MM,1010.6,24.4,21.8,MM,MM,MM,MM
2021,12,27,19,0,190,9.8,10.8,MM,MM,MM,MM,1010.7,24.1,21.7,MM,MM,-2.9,MM
2021,12,27,18,54,180,8.8,10.8,MM,MM,MM,MM,1010.8,23.8,21.7,MM,MM,MM,MM
2021,12,27,18,48,180,9.3,11.3,MM,MM,MM,MM,1011,23.9,21.6,MM,MM,MM,MM
2021,12,27,18,42,190,9.3,11.3,MM,MM,MM,MM,1011.2,24.1,21.5,MM,MM,MM,MM
2021,12,27,18,36,180,9.3,11.3,MM,MM,MM,MM,1011.3,24.1,21.5,MM,MM,MM,MM
